user_id,request_id,context_length,total_context_at_start,start_time,end_time,duration,ttft,tokens_per_second,error,prompt_preview
11,6,6978,157555,1757337482.931256,1757337526.5114393,43.580183267593384,0.4772145748138428,37.74681998348177,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
3,8,9501,164773,1757337489.0789123,1757337526.9043922,37.82547998428345,0.24195098876953125,37.862330601521045,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
19,5,5378,170330,1757337496.015709,1757337529.3649971,33.34928822517395,0.09686946868896484,37.62132340391107,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
18,5,5865,174808,1757337501.6763072,1757337530.60081,28.924502849578857,0.09811234474182129,37.63912099289497,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
7,7,8607,169110,1757337494.9818103,1757337530.7779737,35.79616332054138,0.10170745849609375,37.65290624388269,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
8,7,8158,169061,1757337492.0453122,1757337531.0283682,38.98305606842041,0.1009068489074707,37.70367712246448,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
13,6,6921,169159,1757337495.6577952,1757337531.1095128,35.45171761512756,0.09904193878173828,37.67748761633988,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
0,9,11122,174890,1757337505.730634,1757337536.3727806,30.642146587371826,0.09516119956970215,37.679659232744186,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
14,6,6837,174757,1757337500.964537,1757337537.9590113,36.99447441101074,0.08167219161987305,37.547948588739565,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
2,8,10573,174853,1757337504.8617525,1757337543.7487652,38.88701272010803,0.08414793014526367,37.08489071075571,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
20,5,5735,180273,1757337511.4012344,1757337544.7897062,33.388471841812134,0.1011497974395752,36.92096343351749,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
9,7,8664,180322,1757337512.7994635,1757337548.662226,35.862762451171875,0.0812523365020752,36.778771935074445,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
15,6,6872,180222,1757337510.9304647,1757337551.240968,40.310503244400024,0.08179259300231934,36.615640326241035,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
4,9,10358,192934,1757337525.6026819,1757337553.515334,27.912652015686035,0.21374106407165527,36.10250243220183,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
10,7,8594,190114,1757337520.3938124,1757337554.1157944,33.7219820022583,0.10676693916320801,36.352586104427125,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
5,8,9842,180367,1757337514.2957706,1757337554.119366,39.82359528541565,0.09654760360717773,36.57457789558693,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
21,5,5877,192764,1757337522.1564996,1757337555.4440165,33.287516832351685,0.2616751194000244,36.15350701362297,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
1,9,11389,192846,1757337523.462781,1757337556.162787,32.70000600814819,0.08894586563110352,36.092049594716215,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
23,5,5471,192897,1757337524.4745631,1757337558.3992467,33.924683570861816,0.09230160713195801,36.17835721150802,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
16,6,6916,188675,1757337520.2234535,1757337560.0072384,39.78378486633301,0.27733469009399414,36.449744119659776,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
6,8,9770,192809,1757337522.32077,1757337560.95765,38.63687992095947,0.09737920761108398,36.24852357041929,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
22,5,5796,194412,1757337526.5087402,1757337562.567277,36.058536767959595,0.09654664993286133,36.09366433114471,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
3,9,10965,205588,1757337532.0803049,1757337565.3774092,33.297104358673096,0.08820819854736328,35.653097118646215,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
24,5,5519,202647,1757337531.0274055,1757337567.0038738,35.976468324661255,0.08149838447570801,35.743169645718,,מה דעתך על השפעת הבינה המלאכותית על שוק העבודה? אי...
17,6,6853,192983,1757337525.8131902,1757337568.264578,42.451387882232666,0.09723758697509766,35.982306087501506,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
11,7,8658,205551,1757337531.8972626,1757337568.2933974,36.39613485336304,0.18454265594482422,35.67918231698511,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
12,7,8350,205502,1757337531.7314384,1757337569.2604558,37.52901744842529,0.3503377437591553,35.69249931792101,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
13,7,8306,205825,1757337536.3708563,1757337573.1013153,36.73045897483826,0.12338566780090332,35.37567696653446,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
19,6,6682,205637,1757337534.583869,1757337576.4382465,41.85437750816345,0.0841820240020752,35.216497862878825,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
7,8,10000,205731,1757337535.9833877,1757337578.9551687,42.97178101539612,0.21919536590576172,35.155768409481375,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
0,10,12329,208422,1757337541.595144,1757337579.3039234,37.70877933502197,0.15743732452392578,35.098612444570776,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
18,6,7003,205686,1757337535.8174896,1757337580.124581,44.30709147453308,0.38512182235717773,35.153250462744445,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
8,8,9673,205776,1757337536.2012048,1757337581.6974697,45.496264934539795,0.292813777923584,35.13006107648867,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
14,7,8276,208471,1757337543.18947,1757337582.7508824,39.56141233444214,0.09925317764282227,35.223617503466066,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
2,9,12053,212504,1757337548.9811087,1757337583.8925128,34.91140413284302,0.10836100578308105,35.313003966725894,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
15,7,8398,220190,1757337556.472691,1757337590.4114735,33.93878245353699,0.08667874336242676,34.384864526163824,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
20,6,7017,212553,1757337550.013008,1757337591.540394,41.5273859500885,0.08467388153076172,34.5054637745325,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
4,10,11414,221470,1757337558.7554495,1757337593.4633353,34.7078857421875,0.09389019012451172,34.03247678321815,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
5,9,11336,221552,1757337559.5528638,1757337594.2173767,34.66451287269592,0.14379453659057617,34.037530405937794,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
9,8,10029,215079,1757337553.8985279,1757337595.0391302,41.140602350234985,0.09934043884277344,34.47749737946593,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
1,10,12622,224498,1757337561.4028552,1757337597.422547,36.019691944122314,0.11897039413452148,34.06616767568606,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
21,6,7124,223045,1757337560.6814187,1757337600.300898,39.6194794178009,0.07845377922058105,34.11646456342235,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
6,9,11208,227123,1757337566.2018485,1757337600.7012818,34.499433279037476,0.08167409896850586,33.90691398281965,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
10,8,9865,221515,1757337559.3587453,1757337603.4313054,44.07256007194519,0.3364598751068115,34.15942421194652,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
16,7,8409,225898,1757337565.2398436,1757337604.7981377,39.55829405784607,0.10520553588867188,33.964387838843855,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
3,10,12205,232666,1757337570.6180503,1757337606.1877832,35.569732904434204,0.1647944450378418,33.78059818891128,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
23,6,6748,225849,1757337563.6362743,1757337606.2753098,42.63903546333313,0.09856557846069336,34.01466894738177,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
17,7,8430,234063,1757337573.5060568,1757337611.6995757,38.19351887702942,0.2872333526611328,33.661963506809855,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
22,6,7147,228459,1757337567.801544,1757337612.1250498,44.323505878448486,0.08826780319213867,33.86440460547513,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
12,8,9726,234153,1757337574.5046003,1757337615.8760219,41.371421575546265,0.1168665885925293,33.57205041814146,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
24,6,6855,232715,1757337572.2473626,1757337616.2029314,43.95556879043579,0.08167600631713867,33.6190820189522,,תוכל להסביר לי על אבטחת מידע וסייבר? מה הן האיומים...
19,7,8206,240099,1757337581.696181,1757337618.785642,37.08946084976196,0.10809183120727539,33.44927548191521,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
13,8,9650,235673,1757337578.3573287,1757337619.8525794,41.4952507019043,0.1005561351776123,33.57918241815681,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
7,9,11544,244355,1757337584.169446,1757337620.1131008,35.94365477561951,0.09619593620300293,33.25200833174044,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
11,8,9999,234108,1757337573.6947427,1757337620.1414464,46.44670367240906,0.09857630729675293,33.57201441478842,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
8,9,11302,244485,1757337586.9675698,1757337620.7731748,33.80560493469238,0.10316729545593262,33.172674688029744,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
0,11,13695,244399,1757337584.555701,1757337624.3276067,39.77190566062927,0.10530328750610352,33.47904586100398,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
18,7,8600,244448,1757337585.3754463,1757337624.690582,39.31513571739197,0.08449316024780273,33.46873551937002,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
2,10,13338,244582,1757337589.1489553,1757337631.1205947,41.97163939476013,0.6825025081634521,33.834565344316886,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
14,8,9715,244530,1757337588.0138,1757337631.8932087,43.879408836364746,0.12343811988830566,33.275458781028455,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
4,11,12640,252329,1757337598.7171636,1757337633.136393,34.41922950744629,0.11659955978393555,33.641735393488176,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
9,9,11485,252418,1757337600.2993534,1757337635.859606,35.56025266647339,0.10471916198730469,33.619575907641604,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
5,10,12567,252381,1757337599.476857,1757337636.003484,36.52662706375122,0.12235116958618164,33.649893313668294,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
20,7,8500,251058,1757337596.8005486,1757337636.03145,39.23090147972107,0.10421276092529297,33.73656302701371,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
15,8,9611,251009,1757337595.6704829,1757337638.5319424,42.861459493637085,0.0941920280456543,33.81090459341095,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
1,11,13893,254986,1757337602.6865177,1757337638.7317147,36.04519701004028,0.1163179874420166,33.67764408232563,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
21,7,8526,257877,1757337605.5403018,1757337641.6489673,36.108665466308594,0.09578299522399902,33.32140938630786,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
10,9,11400,260617,1757337608.690765,1757337643.5112271,34.820462226867676,0.17499542236328125,33.6263328929525,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
6,10,12431,257929,1757337605.9682462,1757337644.4287271,38.46048092842102,0.09648513793945312,33.65134349014573,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
3,11,13449,260706,1757337611.4623046,1757337645.630948,34.16864347457886,0.34111928939819336,33.61168242097076,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
23,7,8248,260755,1757337611.671701,1757337650.921076,39.249375104904175,0.13164758682250977,33.386397494494496,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
16,8,9798,260662,1757337610.0566015,1757337652.5516195,42.495018005371094,0.11274886131286621,33.31581882037939,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
22,7,8698,266499,1757337617.395518,1757337658.3908012,40.995283126831055,0.09554910659790039,33.05644969063035,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
12,9,11152,273049,1757337621.148432,1757337658.590574,37.44214200973511,0.2768361568450928,33.06847533731332,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
17,8,9755,266450,1757337616.9694042,1757337659.5926292,42.62322497367859,0.09079980850219727,33.01010921779112,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
19,8,9492,273143,1757337624.0773134,1757337664.1591685,40.081855058670044,0.10334038734436035,32.61751995341851,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
7,10,12792,275881,1757337625.3629937,1757337664.4097846,39.04679083824158,0.4041745662689209,32.502975242671965,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
13,9,11081,275829,1757337625.1307576,1757337665.291635,40.16087746620178,0.598426342010498,32.48029289100998,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
24,7,8383,273098,1757337621.4238946,1757337665.2951515,43.871256828308105,0.10200667381286621,32.76272714150493,,אני מעוניין ללמוד על פיזיקה קוונטית. תוכל להסביר ל...
11,9,11596,275918,1757337625.6066608,1757337665.772878,40.16621708869934,0.12217593193054199,32.48922841994649,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
8,10,12476,275970,1757337626.0533092,1757337666.5609047,40.50759553909302,0.11220431327819824,32.52846327578785,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
0,12,15065,276008,1757337629.6100795,1757337669.4745076,39.86442804336548,0.33937978744506836,32.76403336980173,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
18,8,9962,276053,1757337629.9482896,1757337675.0382953,45.09000563621521,0.10655999183654785,32.389693122186905,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
14,9,11212,283902,1757337637.1940875,1757337675.2194493,38.02536177635193,0.09401607513427734,32.374279828426424,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
5,11,13840,286700,1757337641.3960748,1757337677.2504447,35.85436987876892,0.48353147506713867,32.11685250528612,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
4,12,13836,283940,1757337638.4235928,1757337677.282084,38.85849118232727,0.1067652702331543,32.28243311892265,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
2,11,14783,283865,1757337636.4211915,1757337677.9178035,41.49661207199097,0.11968302726745605,32.38519703943278,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
15,9,11098,289155,1757337643.8210745,1757337678.5336654,34.71259093284607,0.3875465393066406,32.10483830306176,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
9,10,12733,286656,1757337641.1483915,1757337679.216476,38.068084478378296,0.6879537105560303,32.2096251476047,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
1,12,15145,289193,1757337644.0672894,1757337683.395164,39.32787466049194,0.14165639877319336,32.35831514873985,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
3,12,14628,291808,1757337650.918963,1757337685.5937698,34.67480683326721,0.10722184181213379,32.197794560283214,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
20,8,9869,286745,1757337641.645913,1757337686.4132135,44.767300605773926,0.23362517356872559,32.290171113073875,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
6,11,13770,291770,1757337649.7189105,1757337689.3254855,39.60657501220703,0.12083244323730469,32.11285688208054,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
21,8,9775,291674,1757337646.9390905,1757337689.7924814,42.85339093208313,0.11305999755859375,32.14762192891956,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
10,10,12621,291726,1757337648.8045685,1757337691.0945106,42.289942026138306,0.11865091323852539,32.10715072429511,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
16,9,11251,294616,1757337657.841325,1757337697.7222438,39.880918741226196,0.10712099075317383,32.081422247007445,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
23,8,9603,294579,1757337656.22182,1757337700.373207,44.151386976242065,0.12082648277282715,31.818809124807782,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
17,9,11200,301315,1757337664.8915331,1757337703.809005,38.91747188568115,0.12069129943847656,31.755212195025965,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
12,10,12437,298710,1757337663.9388573,1757337704.4279287,40.48907136917114,0.11770486831665039,31.730409719296635,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
8,11,13838,308238,1757337671.868046,1757337710.1298957,38.26184964179993,0.11063861846923828,31.113035947249784,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
19,9,10837,306702,1757337669.4723787,1757337710.6525972,41.18021845817566,0.3533821105957031,31.131483938145983,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
7,11,14096,308045,1757337669.7278957,1757337711.73197,42.00407433509827,0.09782862663269043,31.11707999498929,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
22,8,10099,298658,1757337663.6890666,1757337711.8285024,48.13943576812744,0.3672914505004883,31.482781890639448,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
13,10,12422,308097,1757337670.6009808,1757337712.173183,41.57220220565796,0.701371431350708,31.073505870557536,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
24,8,9866,308142,1757337670.8552947,1757337716.1050491,45.249754428863525,0.4478285312652588,31.181695251071563,,בואו נדבר על שינויי אקלים. מה הן הסיבות העיקריות ו...
18,9,11460,317066,1757337680.3556406,1757337717.6220255,37.2663848400116,0.3896024227142334,30.859525300293324,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
11,10,12953,308194,1757337671.1148672,1757337717.8147912,46.69992399215698,0.18823027610778809,31.174955890708986,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
14,10,12496,317118,1757337680.6245284,1757337719.9462092,39.321680784225464,0.1209261417388916,30.968791572299025,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
2,12,16165,317239,1757337683.188446,1757337721.9868126,38.79836654663086,0.10933279991149902,30.835611140098855,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
0,13,16409,308283,1757337675.0365682,1757337722.964769,47.92820072174072,0.1172175407409668,31.248050146639123,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
5,12,15018,317156,1757337682.573439,1757337723.2591445,40.68570566177368,0.6171767711639404,30.922023700509897,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
9,11,13985,318607,1757337684.5358922,1757337723.57872,39.04282784461975,0.10548663139343262,30.87010983666502,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
4,13,15136,317201,1757337682.8326523,1757337727.3389528,44.50630044937134,0.3580191135406494,31.054436515228467,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
15,10,12256,318563,1757337683.8508694,1757337729.2104177,45.35954833030701,0.11544609069824219,30.943259578579408,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
20,9,11348,325301,1757337691.7395582,1757337730.487907,38.74834871292114,0.10151863098144531,30.89516002912684,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
6,12,15080,325339,1757337694.6559372,1757337731.6295578,36.973620653152466,0.11807656288146973,30.823042449667092,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
21,9,11190,325376,1757337695.1100812,1757337732.1078453,36.997764110565186,0.0964815616607666,30.839036515650502,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
1,13,16462,321211,1757337688.7258265,1757337732.1703496,43.444523096084595,0.11684441566467285,30.973272533210025,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
3,13,15790,323906,1757337690.9446375,1757337732.701302,41.756664514541626,0.11665701866149902,30.859744684895606,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
10,11,14023,325420,1757337696.4206152,1757337734.9646773,38.54406213760376,0.10323715209960938,31.08674177650008,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
23,9,11045,330715,1757337705.7017643,1757337745.2056198,39.50385546684265,0.11620092391967773,30.847229013749605,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
16,10,12583,328157,1757337703.0495749,1757337747.5654595,44.51588463783264,0.13700366020202637,30.667740376013953,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
17,10,12488,330767,1757337709.1458566,1757337748.409837,39.26398038864136,0.12188053131103516,30.683075368402424,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
12,11,13766,330811,1757337709.7512512,1757337749.2338083,39.48255705833435,0.12770748138427734,30.720483320259085,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
19,10,12164,337457,1757337715.9937084,1757337755.2011979,39.20748949050903,0.1107323169708252,30.41172941076425,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
8,12,15067,337405,1757337715.4656284,1757337755.8868952,40.42126679420471,0.11238360404968262,30.365515070855338,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
22,9,11644,338933,1757337717.3416047,1757337758.8675222,41.525917530059814,0.4244422912597656,30.26655351839187,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
13,11,13740,338977,1757337717.6203182,1757337761.2841587,43.663840532302856,0.19205641746520996,30.249506128531966,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
7,12,15442,338896,1757337717.064717,1757337762.926691,45.861974000930786,0.7017574310302734,30.20357526161892,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
24,9,11304,342828,1757337721.4492826,1757337763.7234967,42.274214029312134,0.11565065383911133,30.124366162317088,,תוכל לספר לי על הפילוסופיה של אריסטו ואיך היא משפי...
14,11,13758,348112,1757337725.290129,1757337765.951567,40.66143798828125,0.13193821907043457,29.90414406547214,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
9,12,15229,349681,1757337729.2083747,1757337766.670093,37.46171832084656,0.15126919746398926,29.58956608507079,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
18,10,12654,344077,1757337722.9623003,1757337769.1161244,46.15382409095764,0.4283640384674072,30.07077454052027,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
11,11,14451,345619,1757337723.2580197,1757337770.261453,47.00343322753906,0.13245725631713867,30.061247302917373,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
2,13,17407,348157,1757337727.3373878,1757337774.9636505,47.62626266479492,0.11391210556030273,29.781730083757708,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
15,11,13704,357310,1757337734.556531,1757337776.056678,41.500147104263306,0.09914970397949219,29.39542707711813,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
0,14,17973,349598,1757337728.6157975,1757337776.2967198,47.68092226982117,0.743262767791748,29.67766213267987,,בואו נדבר על עתיד הטכנולוגיה. מה הטרנדים החשובים ב...
5,13,16306,349643,1757337728.9128215,1757337777.558336,48.645514488220215,0.4465622901916504,29.68944208829774,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
20,10,12598,358561,1757337735.8502545,1757337779.855486,44.00523138046265,0.10529541969299316,29.38500869688703,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
21,10,12384,358658,1757337737.4565718,1757337781.7831793,44.32660746574402,0.7687551975250244,29.20254176370597,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
6,13,16265,358606,1757337736.9991822,1757337782.2388096,45.23962736129761,0.1023867130279541,29.354918044836094,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
4,14,16577,355977,1757337732.6996393,1757337782.9514937,50.25185441970825,0.10538482666015625,29.633192766296098,,בואו נדבר על עתיד הטכנולוגיה. מה הטרנדים החשובים ב...
3,14,17145,358790,1757337738.0889034,1757337783.2680235,45.17912006378174,0.19845294952392578,29.34594092717649,,בואו נדבר על עתיד הטכנולוגיה. מה הטרנדים החשובים ב...
10,12,15260,358828,1757337740.3244133,1757337783.5846813,43.26026797294617,0.1359865665435791,29.426577292754466,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
1,14,17874,358724,1757337737.7822096,1757337787.174699,49.392489433288574,0.5030782222747803,29.33150480807895,,בואו נדבר על עתיד הטכנולוגיה. מה הטרנדים החשובים ב...
17,11,13737,363970,1757337753.7719092,1757337792.5836992,38.811789989471436,0.10372400283813477,29.528729241980255,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
16,11,13992,363926,1757337752.927134,1757337793.4187346,40.49160051345825,0.12359046936035156,29.652192384326117,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
12,12,15017,364008,1757337754.5991604,1757337794.4966388,39.897478342056274,0.12059950828552246,29.690615116772953,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
23,10,12316,363882,1757337750.5686703,1757337795.8252819,45.256611585617065,0.13235807418823242,29.651460043790383,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
19,11,13401,367721,1757337760.5760267,1757337800.198135,39.62210822105408,0.1260068416595459,29.673814859393765,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
22,10,12944,371779,1757337764.2439368,1757337806.566312,42.32237529754639,0.11000776290893555,29.256828558280176,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
8,13,16340,367766,1757337761.2637284,1757337808.5165057,47.252777338027954,0.1317887306213379,29.180202721465683,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
13,12,15097,373033,1757337766.6683552,1757337810.4880757,43.81972050666809,0.1053609848022461,29.05223852964718,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
7,13,16855,374186,1757337768.3104897,1757337815.1737561,46.863266468048096,0.10299873352050781,28.892050141159206,,אני מעוניין ללמוד על פסיכולוגיה קוגניטיבית. איך המ...
24,10,12630,374238,1757337769.1014283,1757337815.3504348,46.249006509780884,0.12466979026794434,28.878464054671085,,אני רוצה להבין את הכלכלה הגלובלית. איך עובדים שווק...
14,12,15012,377068,1757337771.3302639,1757337815.4893594,44.15909552574158,0.10906267166137695,28.80815104505551,,תוכל להסביר לי על תיאוריית היחסות של איינשטיין ואת...
18,11,14077,377157,1757337774.4889052,1757337818.3920465,43.903141260147095,0.10969233512878418,28.794261035686922,,מה אתה יודע על רפואה מותאמת אישית וגנומיקה? איך הט...
